time,in,out
1.749374339318785642e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.749474353007488535e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.749574366696191428e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.749674380384894030e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.749774394073596923e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.749874407762299816e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.749974421451002418e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.750074435139705311e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.750174448828408204e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.750274462517110805e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.750374476205813698e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.750474489894516591e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.750574503583219193e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.750674517271922086e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.750774530960624979e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.750874544649327581e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.750974558338030474e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.751074572026733367e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.751174585715435969e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.751274599404138862e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.751374613092841755e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.751474626781544357e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.751574640470247250e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.751674654158949852e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.751774667847652745e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.751874681536355638e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.751974695225058240e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.752074708913761133e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.752174722602464026e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.752274736291166628e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.752374749979869521e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.752474763668572414e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.752574777357275016e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.752674791045977909e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.752774804734680802e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.752874818423383404e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.752974832112086297e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.753074845800789190e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.753174859489491791e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.753274873178194684e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.753374886866897577e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.753474900555600179e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.753574914244303072e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.753674927933005965e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.753774941621708567e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.753874955310411460e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.753974968999114353e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.754074982687816955e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.754174996376519848e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.754275010065222741e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.754375023753925343e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.754475037442628236e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.754575051131331129e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.754675064820033731e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.754775078508736624e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.754875092197439517e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.754975105886142119e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.755075119574845012e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.755175133263547905e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.755275146952250507e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.755375160640953400e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.755475174329656293e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.755575188018358895e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.755675201707061788e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.755775215395764681e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.755875229084467283e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.755975242773170175e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.756075256461873068e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.756175270150575670e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.756275283839278563e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.756375297527981456e+05,2.999999999999999889e-02,0.000000000000000000e+00
