Starting Setup...
Data Rate : 4
Calculating Current Offset...
Current Offset: 62.45
Begging Data Collection in 2 Seconds...
"Time[ms], Throttle[1000 -> 2000], Current[A], Frequency [Hz]"
"38746,1000,0.03,90"
"38757,1000,-0.01,90"
"38767,1000,-0.02,100"
"38777,1000,0.01,100"
"38789,1000,0.01,83"
"38799,1000,0.05,100"
"38809,1000,-0.00,100"
"38819,1000,-0.05,100"
"38831,1000,-0.01,83"
"38841,1000,-0.00,100"
"38851,1000,-0.01,100"
"38862,1000,-0.01,90"
"38873,1000,-0.04,90"
"38883,1000,-0.03,100"
"38894,1000,0.02,90"
"38904,1000,-0.01,100"
"38915,1000,0.01,90"
"38926,1000,0.01,90"
"38936,1000,-0.01,100"
"38946,1000,-0.00,100"
"38958,1000,0.01,83"
"38968,1000,-0.04,100"
"38978,1000,-0.01,100"
"38989,1000,-0.03,90"
"39000,1000,-0.01,90"
"39010,1000,-0.07,100"
"39020,1000,-0.00,100"
"39031,1000,0.01,90"
"39042,1000,-0.04,90"
"39052,1000,-0.01,100"
"39063,1000,-0.04,90"
"39073,1000,-0.04,100"
"39084,1000,-0.07,90"
"39095,1000,-0.05,90"
"39105,1000,-0.04,100"
"39115,1000,-0.03,100"
"39127,1000,-0.01,83"
"39137,1000,-0.01,100"
"39147,1000,-0.04,100"
"39158,1000,-0.04,90"
"39169,1000,0.01,90"
"39179,1000,0.05,100"
"39189,1000,-0.01,100"
"39200,1000,-0.03,90"
"39211,1000,-0.07,90"
"39221,1000,-0.07,100"
"39232,1000,-0.05,90"
"39242,1000,-0.03,100"
"39252,1000,-0.03,100"
"39264,1000,-0.04,83"
"39274,1000,-0.04,100"
"39284,1000,-0.09,100"
"39296,1000,-0.10,83"
"39306,1000,-0.07,100"
"39316,1000,-0.10,100"
"39326,1000,-0.12,100"
"39337,1000,-0.09,90"
"39348,1000,-0.07,90"
"39358,1000,-0.05,100"
"39369,1000,-0.02,90"
"39379,1000,-0.06,100"
"39390,1000,-0.06,90"
"39401,1000,-0.04,90"
"39411,1000,-0.07,100"
"39421,1000,-0.07,100"
"39433,1000,-0.09,83"
"39443,1000,-0.11,100"
"39453,1000,-0.07,100"
"39464,1000,-0.06,90"
"39475,1000,-0.04,90"
"39485,1000,-0.02,100"
"39496,1000,-0.06,90"
"39506,1000,-0.06,100"
"39517,1000,-0.11,90"
"39527,1000,-0.06,100"
"39538,1000,-0.04,90"
"39548,1000,-0.05,100"
"39559,1000,0.02,90"
"39570,1000,0.03,90"
"39580,1000,0.04,100"
"39590,1000,0.04,100"
"39602,1000,0.04,83"
"39612,1000,0.01,100"
"39622,1000,0.05,100"
"39633,1000,0.02,90"
"39644,1000,-0.02,90"
"39654,1000,0.03,100"
"39664,1000,-0.01,100"
"39675,1000,0.01,90"
"39686,1000,0.01,90"
"39696,1000,0.03,100"
"39707,1000,-0.02,90"
"39717,1000,-0.02,100"
"39728,1000,-0.04,90"
"39739,1000,-0.02,90"
"39749,1000,-0.01,100"
"39759,1000,-0.03,100"
"39771,1000,0.01,83"
"39781,1000,0.02,100"
"39791,1000,-0.02,100"
"39802,1000,-0.04,90"
"39813,1000,-0.07,90"
"39823,1000,-0.08,100"
"39834,1000,-0.05,90"
"39844,1000,0.00,100"
"39855,1000,-0.01,90"
"39865,1000,-0.03,100"
"39876,1000,0.01,90"
"39886,1000,-0.04,100"
"39897,1000,-0.06,90"
"39908,1000,-0.04,90"
"39918,1000,-0.03,100"
"39928,1000,-0.00,100"
"39940,1000,-0.00,83"
"39950,1000,-0.02,100"
"39960,1000,-0.02,100"
"39971,1000,-0.06,90"
"39982,1000,0.01,90"
"39992,1000,-0.03,100"
"40003,1000,-0.03,90"
"40013,1000,-0.07,100"
"40024,1000,-0.09,90"
"40034,1000,-0.04,100"
"40045,1000,-0.06,90"
"40055,1000,-0.07,100"
"40066,1000,-0.08,90"
"40077,1000,-0.06,90"
"40087,1000,0.00,100"
"40097,1000,-0.09,100"
"40109,1000,-0.02,83"
"40119,1000,-0.07,100"
"40129,1000,-0.04,100"
"40140,1000,-0.05,90"
"40151,1000,-0.05,90"
"40161,1000,0.01,100"
"40172,1000,0.01,90"
"40182,1000,-0.04,100"
"40193,1000,0.02,90"
"40203,1000,-0.01,100"
"40214,1000,-0.04,90"
"40224,1000,-0.04,100"
"40235,1000,-0.03,90"
"40246,1000,-0.00,90"
"40256,1000,-0.04,100"
"40266,1000,-0.08,100"
"40278,1000,-0.06,83"
"40288,1000,-0.02,100"
"40298,1000,-0.03,100"
"40309,1000,-0.03,90"
"40320,1000,-0.01,90"
"40330,1000,-0.03,100"
"40341,1000,-0.05,90"
"40351,1000,-0.06,100"
"40361,1000,-0.07,100"
"40373,1000,-0.03,83"
"40383,1000,-0.02,100"
"40393,1000,0.03,100"
"40404,1000,0.02,90"
"40415,1000,-0.01,90"
"40425,1000,-0.02,100"
"40435,1000,-0.03,100"
"40446,1000,0.01,90"
"40457,1000,0.01,90"
"40467,1000,0.05,100"
"40478,1000,-0.02,90"
"40488,1000,-0.03,100"
"40499,1000,0.03,90"
"40510,1000,0.02,90"
"40520,1000,-0.01,100"
"40530,1000,-0.03,100"
"40541,1000,0.02,90"
"40552,1000,0.03,90"
"40562,1000,0.02,100"
"40572,1000,0.01,100"
"40584,1000,-0.03,83"
"40594,1000,-0.04,100"
"40604,1000,-0.03,100"
"40615,1000,-0.00,90"
"40626,1000,-0.01,90"
"40636,1000,0.01,100"
"40647,1000,-0.02,90"
"40657,1000,-0.00,100"
"40668,1000,-0.05,90"
"40679,1000,-0.06,90"
"40689,1000,-0.01,100"
"40699,1000,-0.02,100"
"40711,1000,-0.02,83"
"40721,1000,-0.01,100"
"40731,1000,-0.00,100"
"40741,1000,-0.01,100"
"40753,1000,0.02,83"
"40763,1000,-0.01,100"
"40773,1000,0.01,100"
"40784,1000,-0.00,90"
"40795,1000,0.02,90"
"40805,1000,0.01,100"
"40816,1000,0.06,90"
"40826,1000,0.08,100"
"40837,1000,0.04,90"
"40848,1000,0.03,90"
"40858,1000,0.03,100"
"40868,1000,0.03,100"
"40879,1000,0.02,90"
"40890,1000,0.03,90"
"40900,1000,-0.03,100"
"40910,1000,-0.06,100"
"40922,1000,-0.05,83"
"40932,1000,-0.01,100"
"40942,1000,0.01,100"
"40953,1000,-0.00,90"
"40964,1000,0.01,90"
"40974,1000,-0.00,100"
"40985,1000,0.03,90"
"40995,1000,0.02,100"
"41006,1000,0.01,90"
"41016,1000,0.02,100"
"41027,1000,0.02,90"
"41037,1000,0.01,100"
"41048,1000,0.00,90"
"41059,1000,0.02,90"
"41069,1000,0.06,100"
"41079,1000,0.01,100"
"41091,1000,0.03,83"
"41101,1000,0.02,100"
"41111,1000,-0.01,100"
"41122,1000,-0.00,90"
"41133,1000,0.06,90"
"41143,1000,0.04,100"
"41153,1000,0.02,100"
"41164,1000,-0.00,90"
"41175,1000,0.01,90"
"41185,1000,0.01,100"
"41196,1000,-0.02,90"
"41206,1000,-0.03,100"
"41217,1000,-0.05,90"
"41228,1000,-0.04,90"
"41238,1000,0.01,100"
"41248,1000,-0.06,100"
"41260,1000,-0.02,83"
"41270,1000,-0.00,100"
"41280,1000,-0.02,100"
"41291,1000,-0.02,90"
"41302,1000,-0.00,90"
"41312,1000,0.01,100"
"41322,1000,-0.04,100"
"41333,1000,-0.01,90"
"41344,1000,0.01,90"
"41354,1000,0.04,100"
"41365,1000,0.05,90"
"41375,1000,0.07,100"
"41385,1000,0.02,100"
"41397,1000,0.02,83"
"41407,1000,0.07,100"
"41417,1000,0.01,100"
"41428,1000,-0.01,90"
"41439,1000,-0.02,90"
"41449,1000,-0.03,100"
"41460,1000,-0.02,90"
"41470,1000,-0.04,100"
"41481,1000,-0.04,90"
"41491,1000,-0.04,100"
"41502,1000,-0.04,90"
"41512,1000,-0.02,100"
"41523,1000,-0.05,90"
"41534,1000,-0.04,90"
"41544,1000,-0.02,100"
"41554,1000,0.02,100"
"41566,1000,-0.05,83"
"41576,1000,-0.09,100"
"41586,1000,-0.07,100"
"41597,1000,-0.05,90"
"41608,1000,-0.04,90"
"41618,1000,-0.02,100"
"41629,1000,0.00,90"
"41639,1000,-0.03,100"
"41650,1000,-0.03,90"
"41660,1000,-0.06,100"
"41671,1000,-0.01,90"
"41681,1000,0.04,100"
"41692,1000,0.02,90"
"41703,1000,-0.01,90"
"41713,1000,0.05,100"
"41723,1000,0.03,100"
"41735,1000,0.02,83"
"41745,1000,0.01,100"
"41755,1000,0.07,100"
"41766,1000,0.06,90"
"41777,1000,0.01,90"
"41787,1000,-0.02,100"
"41797,1000,-0.02,100"
"41808,1000,-0.01,90"
"41819,1000,0.02,90"
"41829,1000,0.06,100"
"41840,1000,0.01,90"
"41850,1000,0.00,100"
"41861,1000,0.01,90"
"41872,1000,-0.01,90"
"41882,1000,0.00,100"
"41892,1000,-0.02,100"
"41904,1000,-0.02,83"
"41914,1000,-0.02,100"
"41924,1000,-0.05,100"
"41935,1000,-0.04,90"
"41946,1000,-0.02,90"
"41956,1000,-0.07,100"
"41966,1000,-0.04,100"
"41977,1000,-0.04,90"
"41988,1000,-0.05,90"
"41998,1000,-0.11,100"
"42009,1000,-0.04,90"
"42019,1000,0.01,100"
"42030,1000,-0.02,90"
"42041,1000,-0.03,90"
"42051,1000,-0.04,100"
"42061,1000,-0.03,100"
"42073,1000,-0.01,83"
"42083,1000,-0.03,100"
"42093,1000,-0.05,100"
"42103,1000,-0.04,100"
"42115,1000,-0.01,83"
"42125,1000,0.01,100"
"42135,1000,-0.00,100"
"42146,1000,-0.05,90"
"42157,1000,0.00,90"
"42167,1000,-0.08,100"
"42178,1000,-0.07,90"
"42188,1000,-0.06,100"
"42199,1000,-0.03,90"
"42210,1000,-0.03,90"
"42220,1000,-0.05,100"
"42230,1000,-0.06,100"
"42242,1000,-0.05,83"
"42252,1000,-0.08,100"
"42262,1000,-0.04,100"
"42272,1000,-0.05,100"
"42284,1000,-0.00,83"
"42294,1000,0.01,100"
"42304,1000,0.02,100"
"42315,1000,0.01,90"
"42326,1000,-0.01,90"
"42336,1000,-0.07,100"
"42347,1000,-0.05,90"
"42357,1000,-0.00,100"
"42368,1000,-0.00,90"
"42379,1000,-0.03,90"
"42389,1000,0.01,100"
"42399,1000,-0.03,100"
"42409,1000,-0.03,100"
"42421,1000,-0.01,83"
"42431,1000,0.01,100"
"42441,1000,0.04,100"
"42452,1000,0.01,90"
"42463,1000,-0.04,90"
"42473,1000,-0.02,100"
"42484,1000,-0.02,90"
"42494,1000,-0.00,100"
"42505,1000,0.01,90"
"42516,1000,0.01,90"
"42526,1000,0.01,100"
"42536,1000,-0.02,100"
"42548,1000,-0.01,83"
"42558,1000,-0.02,100"
"42568,1000,0.02,100"
"42578,1000,0.02,100"
"42590,1000,-0.04,83"
"42600,1000,-0.02,100"
"42610,1000,0.01,100"
"42621,1000,-0.01,90"
"42632,1000,0.01,90"
"42642,1000,0.01,100"
"42653,1000,-0.02,90"
"42663,1000,-0.04,100"
"42674,1000,-0.02,90"
"42685,1000,0.01,90"
"42695,1000,-0.00,100"
"42705,1000,-0.04,100"
"42717,1000,-0.00,83"
"42727,1000,0.05,100"
"42737,1000,0.00,100"
"42747,1000,-0.01,100"
"42759,1000,-0.01,83"
"42769,1000,0.06,100"
"42779,1000,0.06,100"
"42790,1000,0.03,90"
"42801,1000,0.02,90"
"42811,1000,0.01,100"
"42822,1000,0.07,90"
"42832,1000,0.04,100"
"42843,1000,0.04,90"
"42854,1000,-0.01,90"
"42864,1000,0.00,100"
"42874,1000,0.04,100"
"42885,1000,0.05,90"
"42896,1000,0.02,90"
"42906,1000,-0.04,100"
"42916,1000,-0.06,100"
"42928,1000,-0.01,83"
"42938,1000,0.01,100"
"42948,1000,0.01,100"
"42959,1000,-0.07,90"
"42970,1000,-0.03,90"
"42980,1000,-0.01,100"
"42991,1000,0.01,90"
"43001,1000,0.01,100"
"43012,1000,0.02,90"
"43023,1000,-0.01,90"
"43033,1000,0.00,100"
"43043,1000,0.02,100"
"43054,1000,0.05,90"
"43065,1000,0.05,90"
"43075,1000,-0.01,100"
"43085,1000,0.06,100"
"43097,1000,-0.02,83"
"43107,1000,-0.02,100"
"43117,1000,-0.02,100"
"43128,1000,0.02,90"
"43139,1000,-0.01,90"
"43149,1000,-0.01,100"
"43160,1000,-0.05,90"
"43170,1000,-0.01,100"
"43181,1000,-0.03,90"
"43191,1000,-0.01,100"
"43202,1000,0.00,90"
"43212,1000,0.01,100"
"43223,1000,-0.01,90"
"43234,1000,-0.01,90"
"43244,1000,0.02,100"
"43254,1000,-0.01,100"
"43266,1000,-0.03,83"
"43276,1000,-0.03,100"
"43286,1000,0.01,100"
"43297,1000,0.01,90"
"43308,1000,0.01,90"
"43318,1000,0.00,100"
"43328,1000,0.02,100"
"43339,1000,-0.01,90"
"43350,1000,0.01,90"
"43360,1000,0.01,100"
"43371,1000,-0.01,90"
"43381,1000,-0.00,100"
"43392,1000,-0.06,90"
"43403,1000,0.01,90"
"43413,1000,-0.02,100"
"43423,1000,-0.04,100"
"43435,1000,-0.03,83"
"43445,1000,0.01,100"
"43455,1000,-0.02,100"
"43466,1000,-0.05,90"
"43476,1000,0.01,100"
"43487,1000,-0.04,90"
"43497,1000,-0.03,100"
"43508,1000,-0.02,90"
"43518,1000,0.01,100"
"43529,1000,0.01,90"
"43540,1000,-0.05,90"
"43550,1000,-0.05,100"
"43560,1000,-0.07,100"
"43572,1000,-0.08,83"
"43582,1000,-0.06,100"
"43592,1000,-0.04,100"
"43603,1000,0.03,90"
"43614,1000,0.01,90"
"43624,1000,-0.02,100"
"43635,1000,0.02,90"
"43645,1000,0.00,100"
"43656,1000,-0.03,90"
"43666,1000,-0.04,100"
"43677,1000,0.01,90"
"43687,1000,0.02,100"
"43698,1000,0.03,90"
"43709,1000,0.02,90"
"43719,1000,0.02,100"
"43729,1000,0.02,100"
"43741,1000,0.02,83"
"43751,1000,-0.01,100"
"43761,1000,-0.02,100"
"43772,1000,0.00,90"
"43783,1000,0.01,90"
"43793,1000,0.02,100"
"43804,1000,-0.03,90"
"43814,1000,0.03,100"
"43825,1000,0.04,90"
"43835,1000,-0.00,100"
"43846,1000,-0.03,90"
"43856,1000,0.04,100"
"43867,1000,0.01,90"
"43878,1000,0.01,90"
"43888,1000,0.01,100"
"43898,1000,0.04,100"
"43910,1000,-0.02,83"
"43920,1000,0.02,100"
"43930,1000,-0.02,100"
"43941,1000,-0.01,90"
"43952,1000,-0.03,90"
"43962,1000,-0.02,100"
"43973,1000,-0.08,90"
"43983,1000,-0.07,100"
"43994,1000,-0.04,90"
"44004,1000,-0.04,100"
"44015,1000,-0.04,90"
"44025,1000,-0.06,100"
"44036,1000,-0.06,90"
"44047,1000,-0.04,90"
"44057,1000,-0.04,100"
"44067,1000,-0.04,100"
"44079,1000,-0.04,83"
"44089,1000,-0.03,100"
"44099,1000,-0.06,100"
"44110,1000,-0.04,90"
"44121,1000,-0.00,90"
"44131,1000,0.02,100"
"44141,1000,-0.04,100"
"44152,1000,-0.00,90"
"44163,1000,0.01,90"
"44173,1000,-0.01,100"
"44184,1000,-0.01,90"
"44194,1000,-0.04,100"
"44205,1000,-0.06,90"
"44216,1000,-0.03,90"
"44226,1000,-0.05,100"
"44236,1000,-0.06,100"
"44248,1000,0.01,83"
"44258,1000,0.05,100"
"44268,1000,-0.00,100"
"44278,1000,-0.00,100"
"44290,1000,-0.02,83"
"44300,1000,-0.02,100"
"44310,1000,-0.03,100"
"44321,1000,-0.04,90"
"44332,1000,-0.05,90"
"44342,1000,-0.05,100"
"44353,1000,-0.04,90"
"44363,1000,-0.06,100"
"44374,1000,-0.03,90"
"44385,1000,-0.03,90"
"44395,1000,-0.03,100"
"44405,1000,-0.04,100"
"44417,1000,-0.07,83"
"44427,1000,-0.03,100"
"44437,1000,-0.04,100"
"44447,1000,-0.04,100"
"44459,1000,-0.05,83"
"44469,1000,-0.07,100"
"44479,1000,-0.04,100"
"44490,1000,-0.00,90"
"44500,1000,-0.03,100"
"44511,1000,-0.02,90"
"44522,1000,-0.02,90"
"44532,1000,-0.01,100"
"44542,1000,-0.01,100"
"44554,1000,0.00,83"
"44564,1000,-0.00,100"
"44574,1000,-0.02,100"
"44585,1000,-0.03,90"
"44596,1000,-0.04,90"
"44606,1000,-0.04,100"
"44616,1000,-0.02,100"
"44627,1000,-0.03,90"
"44638,1000,-0.04,90"
"44648,1000,-0.05,100"
"44659,1000,-0.04,90"
"44669,1000,-0.04,100"
"44680,1000,-0.04,90"
"44691,1000,-0.03,90"
"44701,1000,-0.02,100"
"44711,1000,-0.05,100"
"44723,1000,-0.01,83"
"44733,1000,0.01,100"
"44743,1000,0.02,100"
"44754,1000,-0.00,90"
"44765,1000,0.03,90"
"44775,1000,0.03,100"
"44785,1000,-0.01,100"
"44796,1000,0.05,90"
"44807,1000,-0.00,90"
"44817,1000,0.01,100"
"44828,1000,0.02,90"
"44838,1000,0.02,100"
"44849,1000,0.02,90"
"44860,1000,0.01,90"
"44870,1000,-0.01,100"
"44880,1000,0.01,100"
"44892,1000,0.00,83"
"44902,1000,-0.00,100"
"44912,1000,0.01,100"
"44922,1000,-0.01,100"
"44934,1000,0.01,83"
"44944,1000,0.01,100"
"44954,1000,0.03,100"
"44965,1000,-0.01,90"
"44976,1000,0.03,90"
"44986,1000,-0.00,100"
"44997,1000,-0.01,90"
"45007,1000,-0.04,100"
"45018,1000,0.01,90"
"45028,1000,-0.00,100"
"45039,1000,-0.04,90"
"45049,1000,-0.03,100"
"45060,1000,-0.08,90"
"45071,1000,-0.03,90"
"45081,1000,0.01,100"
"45091,1000,0.00,100"
"45103,1000,-0.00,83"
"45113,1000,-0.00,100"
"45123,1000,-0.03,100"
"45134,1000,0.02,90"
"45145,1000,-0.01,90"
"45155,1000,0.00,100"
"45166,1000,0.01,90"
"45176,1000,-0.01,100"
"45187,1000,-0.02,90"
"45197,1000,0.01,100"
"45208,1000,-0.04,90"
"45218,1000,-0.01,100"
"45229,1000,0.01,90"
"45240,1000,0.01,90"
"45250,1000,0.04,100"
"45260,1000,0.04,100"
"45272,1000,-0.01,83"
"45282,1000,0.04,100"
"45292,1000,0.01,100"
"45303,1000,-0.05,90"
"45314,1000,-0.01,90"
"45324,1000,-0.01,100"
"45335,1000,0.01,90"
"45345,1000,-0.04,100"
"45356,1000,-0.01,90"
"45366,1000,0.02,100"
"45377,1000,0.03,90"
"45387,1000,0.03,100"
"45398,1000,-0.02,90"
"45409,1000,-0.06,90"
"45419,1000,-0.04,100"
"45429,1000,-0.00,100"
"45441,1000,-0.02,83"
"45451,1000,0.02,100"
"45461,1000,0.01,100"
"45472,1000,0.00,90"
"45483,1000,0.02,90"
"45493,1000,-0.00,100"
"45504,1000,0.05,90"
"45514,1000,0.03,100"
"45524,1000,0.02,100"
"45535,1000,0.01,90"
"45546,1000,-0.00,90"
"45556,1000,-0.01,100"
"45566,1000,0.03,100"
"45578,1000,0.01,83"
"45588,1000,0.02,100"
"45598,1000,0.04,100"
"45609,1000,-0.01,90"
"45620,1000,0.03,90"
"45630,1000,0.01,100"
"45641,1000,0.04,90"
"45651,1000,0.00,100"
"45662,1000,0.01,90"
"45672,1000,0.01,100"
"45683,1000,-0.04,90"
"45693,1000,-0.03,100"
"45704,1000,0.04,90"
"45715,1000,0.03,90"
"45725,1000,0.04,100"
"45735,1000,0.06,100"
"45747,1000,-0.00,83"
"45757,1000,0.01,100"
"45767,1000,0.02,100"
"45778,1000,0.01,90"
"45789,1000,0.03,90"
"45799,1000,-0.03,100"
"45810,1000,-0.01,90"
"45820,1000,-0.00,100"
"45831,1000,-0.04,90"
"45841,1000,-0.00,100"
"45852,1000,0.03,90"
"45862,1000,-0.02,100"
"45873,1000,-0.03,90"
"45884,1000,-0.01,90"
"45894,1000,-0.03,100"
"45904,1000,-0.02,100"
"45916,1000,-0.04,83"
"45926,1000,-0.03,100"
"45936,1000,-0.02,100"
"45947,1000,-0.01,90"
"45958,1000,-0.02,90"
"45968,1000,-0.02,100"
"45979,1000,-0.05,90"
"45989,1000,-0.08,100"
"46000,1000,-0.07,90"
"46010,1000,-0.06,100"
"46021,1000,-0.08,90"
"46031,1000,-0.04,100"
"46042,1000,-0.04,90"
"46053,1000,-0.05,90"
"46063,1000,-0.05,100"
"46073,1000,-0.04,100"
"46085,1000,-0.02,83"
"46095,1000,-0.01,100"
"46105,1000,-0.01,100"
"46116,1000,-0.03,90"
"46127,1000,-0.01,90"
"46137,1000,-0.03,100"
"46148,1000,0.05,90"
"46158,1000,0.01,100"
"46169,1000,0.05,90"
"46179,1000,-0.01,100"
"46190,1000,0.01,90"
"46200,1000,-0.03,100"
"46211,1000,0.01,90"
"46222,1000,-0.01,90"
"46232,1000,-0.01,100"
"46242,1000,0.04,100"
"46254,1000,-0.02,83"
"46264,1000,-0.01,100"
"46274,1000,-0.10,100"
"46285,1000,-0.06,90"
"46296,1000,-0.04,90"
"46306,1000,-0.04,100"
"46317,1000,-0.03,90"
"46327,1000,-0.01,100"
"46338,1000,-0.05,90"
"46348,1000,0.01,100"
"46359,1000,0.04,90"
"46369,1000,0.05,100"
"46380,1000,0.02,90"
"46391,1000,0.04,90"
"46401,1000,0.05,100"
"46411,1000,0.00,100"
"46423,1000,0.01,83"
"46433,1000,-0.04,100"
"46443,1000,-0.02,100"
"46454,1000,0.01,90"
"46465,1000,-0.03,90"
"46475,1000,0.03,100"
"46485,1000,-0.02,100"
"46496,1000,-0.03,90"
"46507,1000,0.02,90"
"46517,1000,0.00,100"
"46528,1000,-0.00,90"
"46538,1000,-0.02,100"
"46548,1000,0.02,100"
"46560,1000,0.03,83"
"46570,1000,-0.00,100"
"46580,1000,-0.02,100"
"46592,1000,-0.00,83"
"46602,1000,-0.03,100"
"46612,1000,-0.09,100"
"46623,1000,0.00,90"
"46633,1000,0.02,100"
"46644,1000,-0.00,90"
"46654,1000,-0.02,100"
"46665,1000,0.01,90"
"46675,1000,-0.05,100"
"46686,1000,-0.00,90"
"46697,1000,-0.01,90"
"46707,1000,0.02,100"
"46717,1000,0.02,100"
"46729,1000,0.02,83"
"46739,1000,-0.03,100"
"46749,1000,0.05,100"
"46759,1000,-0.00,100"
"46771,1000,-0.05,83"
"46781,1000,-0.02,100"
"46791,1000,-0.04,100"
"46802,1000,-0.03,90"
"46813,1000,-0.01,90"
"46823,1000,0.01,100"
"46834,1000,-0.01,90"
"46844,1000,-0.06,100"
"46855,1000,-0.01,90"
"46866,1000,-0.04,90"
"46876,1000,-0.06,100"
"46886,1000,-0.03,100"
"46898,1000,0.05,83"
"46908,1000,0.05,100"
"46918,1000,0.01,100"
"46929,1000,0.02,90"
"46940,1000,-0.03,90"
"46950,1000,-0.02,100"
"46960,1000,-0.03,100"
"46971,1000,-0.04,90"
"46982,1000,-0.04,90"
"46992,1000,-0.06,100"
"47003,1000,-0.03,90"
"47013,1000,-0.04,100"
"47024,1000,-0.06,90"
"47035,1000,-0.09,90"
"47045,1000,-0.05,100"
"47055,1000,-0.02,100"
"47067,1000,-0.02,83"
"47077,1000,-0.03,100"
"47087,1000,-0.06,100"
"47098,1000,-0.04,90"
"47109,1000,-0.08,90"
"47119,1000,-0.10,100"
"47129,1000,0.03,100"
"47140,1000,0.01,90"
"47151,1000,0.03,90"
"47161,1000,-0.03,100"
"47172,1000,-0.02,90"
"47182,1000,-0.04,100"
"47193,1000,-0.00,90"
"47204,1000,-0.03,90"
"47214,1000,-0.01,100"
"47224,1000,0.02,100"
"47236,1000,-0.01,83"
"47246,1000,-0.06,100"
"47256,1000,-0.02,100"
"47267,1000,-0.04,90"
"47278,1000,-0.02,90"
"47288,1000,-0.01,100"
"47298,1000,-0.02,100"
"47309,1000,-0.00,90"
"47320,1000,-0.03,90"
"47330,1000,0.03,100"
"47341,1000,0.03,90"
"47351,1000,0.03,100"
"47362,1000,-0.02,90"
"47373,1000,0.00,90"
"47383,1000,0.01,100"
"47393,1000,0.02,100"
"47405,1000,-0.00,83"
"47415,1000,0.00,100"
"47425,1000,0.02,100"
"47435,1000,-0.00,100"
"47447,1000,-0.04,83"
"47457,1000,-0.02,100"
"47467,1000,-0.01,100"
"47478,1000,-0.01,90"
"47489,1000,-0.04,90"
"47499,1000,-0.04,100"
"47510,1000,0.01,90"
"47520,1000,-0.02,100"
"47531,1000,0.04,90"
"47542,1000,0.04,90"
"47552,1000,0.06,100"
"47562,1000,0.09,100"
"47574,1000,-0.00,83"
"47584,1000,-0.01,100"
"47594,1000,0.00,100"
"47604,1000,-0.00,100"
"47616,1000,-0.02,83"
"47626,1000,0.02,100"
"47636,1000,-0.03,100"
"47647,1000,-0.02,90"
"47657,1000,-0.02,100"
"47668,1000,-0.03,90"
"47679,1000,0.02,90"
"47689,1000,0.03,100"
"47699,1000,0.03,100"
"47711,1000,-0.01,83"
"47721,1000,-0.03,100"
"47731,1000,-0.01,100"
"47742,1000,-0.00,90"
"47753,1000,-0.01,90"
"47763,1000,0.00,100"
"47773,1000,-0.02,100"
"47784,1000,-0.04,90"
"47795,1000,0.01,90"
"47805,1000,0.00,100"
"47816,1000,-0.02,90"
"47826,1000,0.03,100"
"47837,1000,0.01,90"
"47848,1000,-0.02,90"
"47858,1000,0.03,100"
"47868,1000,0.02,100"
"47880,1000,0.02,83"
"47890,1000,0.01,100"
"47900,1000,0.02,100"
"47910,1000,0.02,100"
"47922,1000,-0.01,83"
"47932,1000,0.04,100"
"47942,1000,0.09,100"
"47953,1000,0.03,90"
"47964,1000,0.06,90"
"47974,1000,0.01,100"
"47985,1000,0.00,90"
"47995,1000,-0.01,100"
"48006,1000,-0.01,90"
"48017,1000,0.01,90"
"48027,1000,-0.02,100"
"48037,1000,-0.06,100"
"48049,1000,-0.00,83"
"48059,1000,0.02,100"
"48069,1000,-0.00,100"
"48079,1000,0.00,100"
"48091,1000,0.02,83"
"48101,1000,-0.01,100"
"48111,1000,-0.00,100"
"48122,1000,-0.03,90"
"48133,1000,-0.04,90"
"48143,1000,-0.06,100"
"48154,1000,-0.02,90"
"48164,1000,-0.02,100"
"48175,1000,0.00,90"
"48186,1000,0.01,90"
"48196,1000,-0.01,100"
"48206,1000,-0.01,100"
"48217,1000,-0.01,90"
"48228,1000,-0.02,90"
"48238,1000,-0.02,100"
"48248,1000,-0.04,100"
"48260,1000,-0.04,83"
"48270,1000,-0.01,100"
"48280,1000,-0.02,100"
"48291,1000,0.01,90"
"48302,1000,-0.00,90"
"48312,1000,-0.02,100"
"48323,1000,-0.03,90"
"48333,1000,0.01,100"
"48344,1000,-0.01,90"
"48355,1000,-0.02,90"
"48365,1000,-0.00,100"
"48375,1000,-0.03,100"
"48386,1000,-0.00,90"
"48397,1000,-0.01,90"
"48407,1000,-0.00,100"
"48417,1000,-0.00,100"
"48429,1000,0.07,83"
"48439,1000,0.04,100"
"48449,1000,0.08,100"
"48460,1000,0.05,90"
"48471,1000,0.02,90"
"48481,1000,0.01,100"
"48492,1000,-0.01,90"
"48502,1000,-0.00,100"
"48513,1000,-0.02,90"
"48523,1000,0.01,100"
"48534,1000,0.03,90"
"48544,1000,0.04,100"
"48555,1000,0.04,90"
"48566,1000,0.04,90"
"48576,1000,0.04,100"
"48586,1000,0.03,100"
"48598,1000,0.01,83"
"48608,1000,0.01,100"
"48618,1000,0.05,100"
"48629,1000,0.03,90"
"48640,1000,0.02,90"
"48650,1000,0.03,100"
"48661,1000,0.06,90"
"48671,1000,-0.02,100"
"48681,1000,-0.03,100"
"48692,1000,-0.06,90"
"48703,1000,-0.07,90"
"48713,1000,-0.05,100"
"48723,1000,0.01,100"
"48735,1000,-0.02,83"
"48745,1000,-0.00,100"
"48755,1000,0.01,100"
"48766,1000,0.01,90"
